Symbol,Company Name,Price,Market Cap (in M),P/E Ratio,Beta,Volume 52 weeks,Volume 1 month,52 Weeks High,52 Weeks Low,Exchange,Performance (52 weeks),Country,Chiffre d'affaires,Résultat net,Sector,Industry,Price 52 Weeks Ago,Currency,Total assets,EPS Annual,Dividend Per Share Annual,EBITDA CAGR (5y),EBITDA,ROI Annual,Ratio Debt/Equity (Annual),Dividend Yield Indicated Annual
EVCM,EverCommerce Inc,10.11,1849.898732235529,,0.84962654,137705.74603174604,144662.95652173914,12.3,6.98,NASDAQ,-0.0692437457772395,US,691686976.0,-43649000.0,Technology,Software - Infrastructure,10.859999656677246,USD,171617000.0,-0.2415,,,112793000.0,-3.36,0.6443,
NKGN,NKGen Biotech Inc,1.02,25.77113336739908,,-1.2687705,1531630.134883721,2071346.9130434785,12.88,0.7802,NASDAQ,,US,,-80014000.0,Healthcare,Biotechnology,,USD,1930000.0,-3.6374,,,-29375000.0,2.69,0.0,
CDT,Conduit Pharmaceuticals Inc,0.17,13.285625613939397,,0.5495358,2223601.51984127,22457381.86956522,24.98,0.163,NASDAQ,-0.9844809929423072,US,,-2415000.0,Healthcare,Biotechnology,10.829999923706056,USD,5733000.0,-0.008,,,,0.3,0.0,
RVSB,Riverview Bancorp Inc,4.55,97.9552306989011,25.5622,-0.24246888,29638.444444444445,43808.17391304348,6.55,3.3,NASDAQ,-0.1708049977627054,US,46872000.0,1922000.0,Financial Services,Banks - Regional,5.484434604644775,USD,,0.1797,0.2401,-21.77,,2.06,0.1875,1.7621145
BSVN,Bank7 Corp,37.87,350.45128901572,12.3797,0.85529065,15041.746031746032,31422.60869565217,42.405,19.5339,NASDAQ,0.47234179830992,US,78574000.0,31734000.0,Financial Services,Banks - Regional,25.748205184936523,USD,,3.052,0.6911,7.45,,16.6,0.0,2.5363276
GATE,Marblegate Acquisition Corp,10.85,128.58267675900277,,-0.012822718,935.0597609561752,181.8181818181818,10.85,10.27,NASDAQ,0.0539590930367532,US,,-3580625.0,Financial Services,Shell Companies,10.29599952697754,USD,894051.0,-0.4456,,,,-0.09,0.0,
SGA,Saga Communications Inc,16.0,101.02599772064517,10.219,0.14224094,18553.13492063492,12869.130434782608,26.96,14.215,NASDAQ,-0.118363925711678,US,112133000.0,6918000.0,Communication Services,Broadcasting,18.141815185546875,USD,43587000.0,1.5715,3.2145,-8.86,14193000.0,5.57,0.0,6.4516125
EFSC,Enterprise Financial Services Corp,48.52,1814.9359115170475,9.339,0.48201075,140488.29365079364,219823.91304347827,54.88,32.97,NASDAQ,0.2147879171764071,US,582460032.0,171291008.0,Financial Services,Banks - Regional,39.9624252319336,USD,,5.1739,1.1356,18.41,,8.94,0.2644,2.2453225
WVE,WAVE Life Sciences Ltd,5.74,710.3557012374581,,0.77734363,703183.003968254,770887.695652174,7.665,3.51,NASDAQ,0.2377922346629037,SG,112914000.0,-61666000.0,Healthcare,Biotechnology,4.639999866485596,USD,161384000.0,-0.5421,,,-67560000.0,-121.07,0.0,
ZKIN,ZK International Group Co Ltd,0.4849,14.622042113333336,,0.70669967,64349.98412698413,35234.608695652176,1.34,0.41,NASDAQ,-0.1757767819548885,CN,109156376.0,-6128476.0,Basic Materials,Steel,0.5879999995231628,USD,,-0.2082,,,618711.0,-5.81,0.2397,
QDEL,QuidelOrtho Corp,41.4,2770.7704207549887,,1.0964689,876806.6785714285,1706060.1304347827,84.6,29.735,NASDAQ,-0.4659657491069526,US,2834599936.0,-1859399936.0,Healthcare,Medical Devices,77.38999938964844,USD,1575100000.0,-0.1512,0.0,19.26,589699968.0,-0.1399999999999999,0.4824,
ROIV,Roivant Sciences Ltd,10.85,7961.009994076694,1.7558,1.5697834,5874471.400793651,4626351.869565218,13.24,8.245,NASDAQ,-0.0475371388689429,GB,124795000.0,4348925952.0,Healthcare,Biotechnology,11.390000343322754,USD,2146523000.0,5.2331,,,-1057907968.0,67.83,0.0742,
FATE,Fate Therapeutics Inc,3.62,405.81097609547743,,3.3463645,2386341.956349206,2313781.434782609,8.83,1.63,NASDAQ,0.1107490409525895,US,6478000.0,-190051008.0,Healthcare,Biotechnology,3.259999990463257,USD,49872000.0,-1.6353,,,-181175008.0,-43.68,0.0,
SSBI,Summit State Bank,9.25,62.22554119358289,5.7666,0.68871754,6099.452380952381,10794.0,17.8478,8.75,NASDAQ,-0.4453544524791989,US,44860000.0,13475000.0,Financial Services,Banks - Regional,16.650407791137695,USD,,1.6157,0.481,9.93,,10.44,0.0608,5.16129
JAGX,Jaguar Health Inc,1.11,5.451497598130841,,-0.76797336,594873.0753968254,1426241.347826087,37.14,1.06,NASDAQ,-0.9687283180124504,US,10140000.0,-38324000.0,Healthcare,Biotechnology,35.15999984741211,USD,8453782.0,-107.2727,,,-30280000.0,-101.17,7.2284,
KZIA,Kazia Therapeutics Ltd,0.3968,8.24551,,2.180904,3456384.130952381,34643556.56521739,1.58,0.1866,NASDAQ,-0.5961065051813479,AU,560.0,-15702666.0,Healthcare,Biotechnology,0.9800000190734864,AUD,,-0.1111,,,-17524020.0,-147.79,0.1491,
IAS,Integral Ad Science Holding Corp,10.62,1701.5931544038465,238.7701,1.6458535,1356243.5277777778,1253229.0869565215,17.53,7.98,NASDAQ,-0.2436294339286132,US,498160992.0,2850000.0,Communication Services,Advertising Agencies,14.029999732971191,USD,170165000.0,0.0448,,,83477000.0,0.6799999999999999,0.169,
CRCT,Cricut Inc,6.5,1385.2313969239303,23.6367,0.17199579,654955.5317460317,646360.6086956522,11.42,4.43,NASDAQ,-0.3368466400949399,US,741494016.0,67929000.0,Technology,Computer Hardware,9.790630340576172,USD,928099000.0,0.2441,1.3442,17.2,133451000.0,10.03,0.0,1.5847862
YJ,Yunji Inc,0.5396,9.890165,,-0.5575707,35933.630952380954,16455.434782608696,1.18,0.3555,NASDAQ,-0.3740908715293574,CN,589323008.0,-138332992.0,Consumer Cyclical,Internet Retail,0.8610000014305115,CNY,,-0.0838,,,-84663248.0,-13.87,0.0,
ALAB,Astera Labs Inc,41.01,6369.739747691505,,3.3154886,2387907.0102040814,2085338.565217392,95.21,36.215,NASDAQ,,US,229550000.0,-89340000.0,Technology,Semiconductors,,USD,,-0.1722,,,-97922000.0,-16.68,0.0,
BYNO,Bynordic Acquisition Corp,11.6,118.97867661454544,34.8405,0.0662611,12514.329365079366,7326.565217391304,12.54,10.6,NASDAQ,0.0894576258636874,SE,,2454897.0,Financial Services,Shell Companies,10.649999618530272,USD,2341553.0,0.3315,,,,10.04,0.1703,
CHDN,Churchill Downs Inc,134.86,9929.59192271011,23.2987,1.1913271,408702.6666666667,464429.2173913043,146.54,106.82,NASDAQ,0.0957957773837876,US,2615300096.0,407500000.0,Consumer Cyclical,Gambling,123.10122680664062,USD,241727000.0,5.4836,0.363,22.59,856300032.0,7.23,5.4585,0.2884543
GOOD,Gladstone Commercial Corp,14.67,623.108315,117.0892,0.8554263,227999.5158730159,293755.5652173913,15.32,11.4,NASDAQ,0.1572152210438568,US,145151008.0,-1409000.0,Real Estate,REIT - Diversified,12.68205738067627,USD,,0.1248,1.5041,3.06,99886000.0,0.47,2.2852,8.253096
GLPI,Gaming and Leisure Properties Inc,49.33,13480.853681,18.4078,0.5661764,1647767.5198412698,1585931.0869565215,50.735,41.8,NASDAQ,0.097594738094431,US,1485179008.0,777585984.0,Real Estate,REIT - Specialty,44.955196380615234,USD,,2.771,3.1357,12.84,1388140032.0,6.77,1.6074,6.187665
CRNC,Cerence Inc,2.77,117.81181346835442,,1.1736453,848963.876984127,876673.7826086957,27.275,2.34,NASDAQ,-0.8930840798881284,US,348584000.0,-282126016.0,Technology,Software - Application,25.75,USD,249148000.0,-1.4005,0.0,,56347000.0,-5.79,0.3983,
PEBK,Peoples Bancorp of North Carolina Inc,28.8,158.27172648891968,10.03,0.88510674,13380.68253968254,36427.47826086957,32.37,19.3,NASDAQ,0.4532895552858949,US,79199000.0,16402000.0,Financial Services,Banks - Regional,19.837417602539062,USD,,2.77,0.9175,2.29,,6.97,0.8443,2.5974026
SNCR,Synchronoss Technologies Inc,11.2,121.95159111794874,,2.425995,59814.65873015873,42420.34782608696,13.9694,2.7,NASDAQ,0.1527120788985285,US,167615008.0,-18878000.0,Technology,Software - Infrastructure,9.720000267028809,USD,161627000.0,-5.5962,0.1946,,14298000.0,-24.48,1.6075,
RAND,Rand Capital Corp,17.8,45.94217349132947,6.8414,0.08346952,1729.063492063492,1466.2608695652175,19.04,12.51,NASDAQ,0.4585101130542279,US,7553884.0,5755754.0,Financial Services,Asset Management,12.2168607711792,USD,,2.5287,1.3303,,,8.469999999999999,0.2672,6.70908
RKDA,Arcadia Biosciences Inc,2.6611,3.4070992366412214,,0.4980922,23711.93253968254,10174.217391304348,4.72,1.87,NASDAQ,-0.3987798459564451,US,5353000.0,-6380000.0,Consumer Defensive,Packaged Foods,4.420000076293945,USD,52017000.0,-11.303,,,-12294000.0,-108.88,0.0,
PAHC,Phibro Animal Health Corp,17.46,713.67357296,21.7427,0.90265626,149978.4841269841,122759.91304347826,19.55,9.4,NASDAQ,0.1918928765569005,US,999564032.0,13162000.0,Healthcare,Drug Manufacturers - Specialty & Generic,14.656014442443848,USD,299289000.0,0.8049,0.48,-3.24,93794000.0,4.3,1.6807,2.8235295
MLTX,MoonLake Immunotherapeutics,46.05,2892.6680718114253,,1.019517,498533.98412698414,406650.60869565216,64.98,35.11,NASDAQ,-0.1559027562980012,CH,,-54803792.0,Healthcare,Biotechnology,54.52999877929688,USD,793706.0,-0.733,,,-78346824.0,-7.26,0.0,
WALD,Waldencast PLC,2.83,370.6829266185185,,-0.01572608,103310.0,154018.26086956522,11.85,2.405,NASDAQ,-0.502713237205533,US,218138000.0,-89981000.0,Consumer Defensive,Household & Personal Products,5.679999828338623,USD,,-0.9871,,,-25491000.0,-11.47,0.2558,
ULY,Urgent.ly Inc,1.04,13.959332934579438,0.1884,0.7455501,94342.33663366336,36850.086956521736,12.0,0.874,NASDAQ,,US,175167008.0,79462000.0,Technology,Software - Application,,USD,,5.5709,,,-24783000.0,94.75,7.2125,
CTLP,Cantaloupe Inc,6.88,496.9262446423193,814.2552,0.920322,312061.9484126984,273591.7826086957,8.22,5.745,NASDAQ,-0.0550917937853715,US,260112000.0,12041000.0,Technology,Information Technology Services,7.28000020980835,USD,10726079.0,0.0083,,,27555000.0,0.29,0.2291,
JBLU,JetBlue Airways Corp,6.05,2100.074560786201,,0.47513515,15118883.087301588,15388371.217391305,7.58,3.42,NASDAQ,-0.0737012318285345,US,9315000320.0,-947000000.0,Industrials,Airlines,6.53000020980835,USD,1360000000.0,-0.9312,,-11.55,313000000.0,-3.85,1.4132,
EDSA,Edesa Biotech Inc,5.1197,16.464793076166668,,1.342376,32409.404761904763,9550.782608695652,8.3331,2.4603,NASDAQ,-0.1786613127065567,CA,,-7245031.0,Healthcare,Biotechnology,6.230000019073486,USD,9866619.0,-2.9292,,,-8370349.0,-118.81,0.0,
ELDN,Eledon Pharmaceuticals Inc,2.64,99.7321288653846,,-0.3985529,116427.70634920636,106729.65217391304,3.345,1.08,NASDAQ,1.15084972937782,US,,-39849000.0,Healthcare,Biotechnology,1.2300000190734863,USD,107511000.0,-1.638,,,,-48.34,0.0,
CENN,Cenntro Inc (The Corporation),1.38,41.618872173913054,,2.724448,124396.01190476192,125931.08695652174,3.57,1.01,NASDAQ,-0.9586579879412954,US,22001360.0,-52471528.0,Consumer Cyclical,Auto Manufacturers,33.09000015258789,USD,203010836.0,-1.7814,,,-46806744.0,-41.08,0.0826,
SPI,SPI Energy Co Ltd,0.291,9.39557254638305,,1.9030502,81230.93650793651,74891.13043478261,1.29,0.2898,NASDAQ,-0.7522309829175835,US,209528000.0,-24902000.0,Technology,Solar,1.1699999570846558,USD,141014000.0,-1.2606,,,-11455750.0,-23.26,10.7859,
SMXT,SolarMax Technology Inc,3.32,143.04528771686748,343.4828,4.049343,187039.61403508767,108887.65217391304,15.88,2.4,NASDAQ,,US,47034928.0,-19579816.0,Technology,Solar,,USD,19921585.0,0.0098,,,-18770556.0,,0.0,
AAGR,African Agriculture Holdings Inc,0.139,8.217089452954049,,-0.81143326,651927.5198412698,1048828.5217391304,10.93,0.1214,NASDAQ,-0.98155815090632,US,1747098.0,-46121604.0,Consumer Defensive,Farm Products,7.455196857452393,USD,5200930.0,-0.2454,,,-43861560.0,-28.58,0.0202,
NNDM,Nano Dimension Ltd,2.2,496.075745,,0.4753246,1518987.134920635,1202972.0869565215,3.23,2.0601,NASDAQ,-0.2419548628729966,IL,54713000.0,-111544000.0,Technology,Computer Hardware,2.900000095367432,USD,,-0.2199,,,-111654000.0,-5.3,0.0136,
NWTN,NWTN Inc,0.7996,229.234602637084,,0.48328015,50459.392857142855,41802.91304347826,10.385,0.59,NASDAQ,-0.9198698716141822,AE,583000.0,-100305328.0,Consumer Cyclical,Auto Manufacturers,9.90999984741211,USD,,-0.1423,,,-80447152.0,-13.66,0.0616,
JFBR,Jeffs Brands Ltd,0.2063,1.9051694049346888,,3.1409223,978066.4603174604,444936.2173913043,5.29,0.1701,NASDAQ,-0.9563886777099376,IL,10008000.0,-4598000.0,Consumer Cyclical,Internet Retail,4.690000057220459,USD,,-3.8819,,,-3102000.0,-54.02,0.0,
CHW,Calamos Global Dynamic Income Fund,6.65,451.52,,,166941.04365079364,143310.5652173913,7.19,5.085,NASDAQ,0.206968834494442,US,12480378.0,77075200.0,Financial Services,Asset Management,5.512510299682617,USD,,,,,,,,
SONN,Sonnet Biotherapeutics Holdings Inc,0.7401,3.862216,,2.3648753,75311.18253968254,70888.30434782608,10.09,0.75,NASDAQ,-0.9016829397468262,US,92731.0,-8426565.0,Healthcare,Biotechnology,7.480000019073486,USD,2030375.0,-18.1399,,,-12650042.0,-112.22,0.0,
MYRG,MYR Group Inc,103.68,1706.5737436834704,18.0063,2.0519161,143381.45634920636,323844.652173913,181.02,92.48,NASDAQ,-0.2674896118344044,US,3588124928.0,49216000.0,Industrials,Engineering & Construction,141.4199981689453,USD,313501000.0,5.4042,0.0,22.53,130870000.0,13.19,0.0593,
SLP,Simulations Plus Inc,36.85,732.2831906214071,74.0849,1.0634233,112118.65873015871,185382.69565217392,52.51,32.86,NASDAQ,-0.2355996058140524,US,66978000.0,9645000.0,Healthcare,Health Information Services,48.17224884033203,USD,12971830.0,0.4866,0.2393,-1.82,13694000.0,5.86,0.0,0.64412236
HNNA,Hennessy Advisors Inc,8.377,64.32330877146285,13.4207,-0.035156522,7617.38492063492,8299.173913043478,8.3999,6.33,NASDAQ,0.267788270724794,US,25043000.0,5197000.0,Financial Services,Asset Management,6.6118669509887695,USD,11682000.0,0.6275,0.5372,-23.28,6732000.0,3.76,0.4463,6.594724
HUBC,Hub Cyber Security Ltd,0.645,6.375130518394527,,-2.9128923,1898986.2698412696,1073311.3043478262,9.4,0.6617,NASDAQ,-0.8766707310351051,IL,73037000.0,-129820000.0,Technology,Software - Infrastructure,5.199999809265137,USD,,-0.798,,,-59646000.0,-210.85,5.0469,
DTI,Drilling Tools International Corp,4.3,148.8389069285714,8.4171,-0.89474714,40875.71031746032,67486.04347826086,6.36,2.43,NASDAQ,-0.061298053799114,US,147834000.0,11602000.0,Energy,Oil & Gas Equipment & Services,4.579999923706055,USD,,0.5868,,,40692000.0,16.63,0.0,
FORR,Forrester Research Inc,18.2,346.510798991121,112.9852,0.22460249,103943.51190476192,95985.43478260867,32.78,16.14,NASDAQ,-0.4389872878956559,US,453422016.0,1440000.0,Industrials,Consulting Services,32.38999938964844,USD,266389000.0,0.1584,0.0,-1.51,23125000.0,1.11,0.1457,
IMKTA,Ingles Markets Inc,74.44,1377.454391225259,6.557,-0.15816145,80379.93650793651,86171.47826086957,89.5906,67.1,NASDAQ,-0.0932348470805658,US,5867404800.0,176192896.0,Consumer Defensive,Grocery Stores,82.07201385498047,USD,434540068.0,11.0986,0.6454,11.57,349638496.0,10.47,0.3796,0.8886496
HUIZ,Huize Holding Ltd,0.93,46.694565,0.6588,0.696946,30566.77380952381,27553.34782608696,1.35,0.4298,NASDAQ,-0.2907441726254166,CN,1206953984.0,59186000.0,Financial Services,Insurance Brokers,1.309999942779541,CNY,,0.0701,,17.5,61439248.0,16.13,0.074,
OMEX,Odyssey Marine Exploration Inc,3.25,76.00379499999998,14.4276,0.13532111,102353.02777777778,142750.5652173913,5.56,2.86,NASDAQ,-0.1405683931109549,US,718124.0,-13463844.0,Basic Materials,Other Industrial Metals & Mining,3.7799999713897705,USD,11470981.0,0.2657,0.0,,-12124287.0,-27.29,1.2712,
MTEN,Mingteng International Corp Inc,3.95,24.64442100508905,16.1501,-0.5314334,126087.50649350647,108819.04347826086,7.1299,1.805,NASDAQ,,CN,8158354.0,1506702.0,Industrials,Metal Fabrication,,USD,,0.3013,,,2147609.0,19.49,0.0379,
ACDC,ProFrac Holding Corp,6.105,984.4063638138888,,0.8116117,812028.0714285715,828220.6086956522,14.23,6.46,NASDAQ,-0.4921936635891534,US,2353999872.0,-128900000.0,Energy,Oil & Gas Equipment & Services,12.0,USD,865400000.0,-0.7464,,,579600000.0,-4.18,0.8414,
WOOF,Petco Health and Wellness Company Inc,2.43,651.086256762,,1.2415508,5102029.218253968,3955602.7391304346,7.495,1.414,NASDAQ,-0.6635056026899606,US,6228515840.0,-1324801024.0,Consumer Cyclical,Specialty Retail,7.199999809265137,USD,,-4.785,,,201624992.0,-45.97,1.3512,
HEES,H&E Equipment Services Inc,45.43,1656.6696730170402,9.7146,1.5182936,246083.36111111112,371452.4782608696,66.1,38.06,NASDAQ,-0.0144090925192831,US,1534141056.0,161552992.0,Industrials,Rental & Leasing Services,46.09234237670898,USD,,4.66,1.1007,-6.66,323956000.0,8.63,2.6718,2.466368
PGY,Pagaya Technologies Ltd,15.1,1062.4397871374183,,3.5871499,921472.0992063492,957369.7826086956,33.78,8.56,NASDAQ,-0.4561752584228201,IL,870689024.0,-88690000.0,Technology,Software - Infrastructure,27.71999931335449,USD,,-2.1392,,,30294000.0,-12.9,0.5706,
CRGO,Freightos Ltd,1.65,77.64220428395062,,1.8613157,19944.603174603173,26201.739130434784,3.6,1.42,NASDAQ,-0.3805125398955885,ES,20813000.0,-21441000.0,Industrials,Integrated Freight & Logistics,2.6600000858306885,USD,,-1.458,,,-23848000.0,-89.27000000000001,0.018,
MAYS,J W Mays Inc,43.33,87.34374642629214,,-0.051852606,156.57370517928288,4.545454545454546,56.12,42.01,NASDAQ,-0.0581982056163747,US,21508474.0,-523542.0,Real Estate,Real Estate Services,46.0,USD,,-0.0396,,-11.96,1057498.0,-0.1399999999999999,0.0957,
EM,Smart Share Global Ltd,0.698,183.831052,2.1923,0.6387174,133272.77777777778,30023.478260869564,1.18,0.45,NASDAQ,-0.2374819867065385,CN,2533018112.0,76582000.0,Consumer Cyclical,Personal Services,0.9147084951400756,CNY,,0.1688,,,208654256.0,3.19,0.0004,0.0
IMXI,International Money Express Inc,17.4,567.1189287071428,12.0216,0.561389,259660.74603174604,359713.39130434784,23.28,15.76,NASDAQ,-0.0203254006821732,US,666163968.0,58470000.0,Technology,Software - Infrastructure,17.760000228881836,USD,376141.0,1.6337,0.0,30.39,112053000.0,17.65,1.263,
LNTH,Lantheus Holdings Inc,97.26,6776.89565639775,20.4257,0.62708277,1084340.3373015872,1712255.0,126.54,50.24,NASDAQ,0.4298035437392766,US,1438011008.0,428476000.0,Healthcare,Drug Manufacturers - Specialty & Generic,68.08999633789062,USD,90101000.0,4.6507,0.0,42.09,516288992.0,23.7,0.6894,
SAMG,Silvercrest Asset Management Group Inc,15.04,209.156218194332,23.3056,0.76535183,28790.09523809524,36030.608695652176,20.5,13.93,NASDAQ,-0.2186274076726982,US,119511000.0,8470000.0,Financial Services,Asset Management,19.23517417907715,USD,,0.9609,1.0578,-0.53,20859000.0,10.6,0.0369,5.256242
ZENV,Zenvia Inc,1.66,49.12083851744186,,1.3188186,94492.29365079364,83093.82608695653,3.86,0.67,NASDAQ,1.3401845943902284,BR,841166016.0,-100176000.0,Technology,Software - Application,0.7110000252723694,BRL,,-1.4615,,,-3105000.0,-6.23,0.1019,
SNCY,Sun Country Airlines Holdings Inc,10.35,541.2726191339377,7.8573,0.41528392,606759.4801587302,549829.9565217391,17.56,9.22,NASDAQ,-0.3618970256770937,US,1060283008.0,50360000.0,Industrials,Airlines,16.200000762939453,USD,375443000.0,1.2333,,34.61,197447008.0,6.05,1.3199,
BLTE,Belite Bio Inc,49.24,1392.889743,,0.5639501,81301.00396825396,31293.60869565217,50.66,20.32,NASDAQ,1.013653748752207,US,,-32608000.0,Healthcare,Biotechnology,24.5,USD,,-1.1895,,,-32957250.0,-34.98,0.0,
HSAI,Hesai Group,3.66,457.302548,,1.1183343,552256.2103174604,451663.6956521739,11.88,3.29,NASDAQ,-0.6703804485444151,CN,1806178944.0,-463984000.0,Consumer Cyclical,Auto Parts,11.06999969482422,CNY,,-3.8144,,,-487613504.0,-11.15,0.1048,
KRRO,Korro Bio Inc,35.99,332.85387027441595,,3.844017,42076.083333333336,54143.52173913043,97.91,9.76,NASDAQ,0.0524866559535246,US,,-81124000.0,Healthcare,Biotechnology,34.20000076293945,USD,,-53.0772,,,-82354000.0,-47.77,0.0,
FLYE,Fly-E Group Inc,0.649,15.63763262927895,12.6828,9.578695,1702556.5454545454,2721069.0434782607,7.62,0.6984,NASDAQ,,US,32205666.0,1895222.0,Consumer Cyclical,Auto Manufacturers,,USD,,0.0551,,,3534913.0,36.41,0.5141,
NTAP,NetApp Inc,119.22,24470.415003487567,24.6865,1.1554569,1915887.6547619049,1659269.0869565215,135.0,70.83,NASDAQ,0.586747626551045,US,6268000256.0,986000000.0,Technology,Computer Hardware,75.22991943359375,USD,6365200000.0,4.6291,1.9904,-2.71,1488999936.0,27.87,2.0873,1.7895552
VRME,VerifyMe Inc,1.06,11.601327053571426,,0.7316184,154578.12301587302,13860.304347826086,2.45,0.8511,NASDAQ,-0.0784671880741475,US,25411000.0,-2363000.0,Industrials,Security & Protection Services,1.149999976158142,USD,3767803.0,-0.3471,,,-1224000.0,-22.59,0.1975,
QOMO,Qomolangma Acquisition Corp,11.72,28.855543231441047,216.5801,-0.21807538,4363.333333333333,11480.869565217392,12.57,10.47,NASDAQ,0.1165275967647097,US,,82211.0,Financial Services,Shell Companies,10.5,USD,431986.0,0.0187,,,,0.25,0.0031,
HIMX,Himax Technologies Inc,5.72,1023.742023,20.3292,1.7975398,784023.1904761905,909467.1304347826,8.725,4.805,NASDAQ,-0.0954279460077324,TW,908774016.0,48187000.0,Technology,Semiconductors,6.321694850921631,USD,,0.1448,0.2402,19.35,51481000.0,3.72,0.5893,4.7781568
MYNZ,Mainz Biomed NV,0.329,7.202871570041609,,0.82558894,335693.7896825397,1633531.956521739,4.37,0.306,NASDAQ,-0.906742218282399,DE,895479.0,-26295728.0,Healthcare,Diagnostics & Research,3.505000114440918,USD,,-1.619,,,-26074670.0,-272.78,1.9668,
ENGN,enGene Holdings Inc,7.1,309.16313314366994,,-5.8663783,120613.54365079364,170713.60869565216,47.17,6.69,NASDAQ,-0.3457794298552291,CA,,-115345000.0,Healthcare,Biotechnology,10.84000015258789,USD,,-4.3071,,,-44523000.0,-121.46,0.1349,
TFSL,TFS Financial Corp,13.06,3685.312285682284,48.1592,0.88628846,302137.6150793651,303603.4347826087,15.25,10.965,NASDAQ,-0.034267613881859,US,305488000.0,79350000.0,Financial Services,Banks - Regional,13.522123336791992,USD,,0.2701,0.2077,-5.3,,3.9,0.0,8.897637
NVMI,Nova Ltd,216.22,6303.95619645778,38.6197,2.5673864,158138.2142857143,247318.69565217392,246.87,90.59,NASDAQ,0.8214929842326721,IL,527527008.0,138543008.0,Technology,Semiconductor Equipment & Materials,118.9000015258789,USD,,4.2479,,18.05,150534000.0,14.37,0.2633,
